N,strategy_id,family_label,candidate_source,u2_range,peeq_max,surface_t_proxy,mises_max,u2_norm_within_N,peeq_norm_within_N,surface_t_norm_within_N,mises_norm_within_N,u2_rank_within_N,peeq_rank_within_N,surface_t_rank_within_N,mises_rank_within_N,U2_gate_status,PEEQ_gate_status,U2_PEEQ_gate_status,hierarchy_region,constrained_reward_if_available,source_file
N16,S3R64VNR_N16_B12_n16_uncertainty,,N16_uncertainty_calibration,3.8775639040977694e-05,0.1497028917074203,581026496.0,579947520.0,0.03808638766486566,0.11527262103622997,0.020052270259326745,0.4,12,19,20,13,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.812987012987013,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B01_n24_diversity,,N24_frozen_diversity_coverage,0.0005476717965393,0.1511800736188888,581922240.0,579943744.0,0.8678102737684363,0.04904402434725642,0.09375734809164683,0.45454545454545453,181,7,55,73,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.4338624338624339,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B02_n24_penalty_diag,,N24_frozen_penalty_diagnostic,5.817346982439631e-05,0.1540863960981369,581985280.0,579944384.0,0.04798449464303129,0.12164062968175353,0.0994064175723339,0.7575757575757576,54,42,65,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6886243386243386,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B03_n24_penalty_diag,,N24_frozen_penalty_diagnostic,7.998157980182441e-05,0.1573197245597839,584387200.0,579944384.0,0.08450934013838803,0.20240546975817592,0.31464456743039027,0.7575757575757576,90,96,158,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4481481481481481,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B04_n24_frozen_ref,,N24_frozen_reference_maintenance,4.555185842036735e-05,0.1563369333744049,581939200.0,579943552.0,0.026845459352410582,0.17785647207446387,0.09527714851030883,0.36363636363636365,27,86,59,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7523809523809524,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B05_n24_frozen_ref,,N24_frozen_reference_maintenance,8.479232792524272e-05,0.1526632010936737,581897600.0,579943552.0,0.092566518504913,0.08609084923214139,0.09154933616264732,0.36363636363636365,105,22,51,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.637037037037037,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B06_n24_frozen_ref,,N24_frozen_reference_maintenance,5.291443812893704e-05,0.1540330648422241,584860160.0,579944576.0,0.0391765181457261,0.12030847601844193,0.35702692627534194,0.8484848484848485,45,41,164,156,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6171957671957673,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B07_n24_uncertainty,,N24_frozen_uncertainty_calibration,4.171763998783717e-05,0.1558772623538971,582083072.0,579944448.0,0.020423800804807744,0.16637441669424174,0.1081696441372982,0.7878787878787878,20,70,72,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7275132275132276,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R64VNR_N24_B08_n24_uncertainty,,N24_frozen_uncertainty_calibration,6.466203285526717e-05,0.1559343636035919,581858048.0,579943552.0,0.05885172533999384,0.16780074048239624,0.08800504688440915,0.36363636363636365,62,71,34,26,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6994708994708995,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B01_n40_median_anchor,,N40_followup_median_guard,5.6084589232341386e-05,0.1540600657463073,581998016.0,579927744.0,0.005074279618927337,0.17746801497290343,0.0504685260720979,0.651685393258427,12,73,17,185,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7831707317073171,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B02_n40_median_anchor,,N40_followup_median_guard,5.432275065686554e-05,0.1546436995267868,582622080.0,579927552.0,0.004206760617199261,0.18778982066037347,0.08630066512328667,0.6179775280898876,9,78,89,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7460975609756098,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B03_n40_penalty_anchor,,N40_followup_penalty_repair,4.985593659512233e-05,0.1530022621154785,582002560.0,579926528.0,0.00200732751947531,0.1587603186432897,0.05072943078675633,0.43820224719101125,2,32,18,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.9097560975609756,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B04_n40_penalty_anchor,,N40_followup_penalty_repair,5.747088107455056e-05,0.1530022174119949,582004608.0,579927552.0,0.005756881607439402,0.15875952804362514,0.050847021644067174,0.6179775280898876,15,30,23,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8376829268292683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B05_n40_penalty_anchor,,N40_followup_penalty_repair,8.35328528410173e-05,0.1529130041599273,582078528.0,579927552.0,0.018589643952766112,0.15718175464635464,0.05509131665013045,0.6179775280898876,64,26,46,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7068292682926829,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B06_n40_penalty_anchor,,N40_followup_penalty_repair,6.130760903033661e-05,0.1530033946037292,581996352.0,579926528.0,0.007646063994768358,0.1587803471681251,0.050372983500532834,0.43820224719101125,22,34,16,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8600000000000001,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B07_n40_penalty_anchor,,N40_followup_penalty_repair,0.0001220961112267,0.1557970941066742,581830016.0,579927488.0,0.03757796665372283,0.20818808260607086,0.04082240105831771,0.6067415730337079,94,90,10,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5960975609756098,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B08_n40_twostage_anchor,,N40_followup_two_stage_repair,0.0001824724781727,0.1579823493957519,584379968.0,579926400.0,0.06730693632781196,0.24683522954270698,0.18723404255319148,0.4157303370786517,124,115,139,56,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4329268292682927,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B09_n40_twostage_anchor,,N40_followup_two_stage_repair,6.141205449239351e-05,0.153000921010971,582007808.0,579926528.0,0.0076974923289187544,0.158736600653352,0.05103075735861537,0.43820224719101125,23,29,27,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8552439024390244,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B10_n40_twostage_anchor,,N40_followup_two_stage_repair,6.99615939083742e-05,0.1530580669641494,582033408.0,579927552.0,0.011907235493035366,0.15974725055789976,0.05250064307500092,0.6179775280898876,38,35,40,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7630487804878049,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B11_n40_twostage_anchor,,N40_followup_two_stage_repair,8.085075614872039e-05,0.1531791687011718,582157568.0,579927552.0,0.01726899524100138,0.16188898504923319,0.05962958879947084,0.6179775280898876,59,38,59,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6948780487804879,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B12_n40_u2ret_anchor,,N40_followup_u2_reward_retention,5.356389920052607e-05,0.1525734812021255,582035776.0,579926528.0,0.003833106601997723,0.15117715019390815,0.05263660750376658,0.43820224719101125,8,22,43,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8890243902439023,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B13_n40_u2ret_anchor,,N40_followup_u2_reward_retention,9.231305921275634e-05,0.1562604457139969,582445952.0,579927552.0,0.022912966175700353,0.21638264812938984,0.07618785139455407,0.6179775280898876,74,97,85,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5673170731707318,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B14_n40_u2ret_anchor,,N40_followup_u2_reward_retention,6.342684173432644e-05,0.1530008018016815,582009344.0,579926528.0,0.00868956177338761,0.15873449238758028,0.0511189505015985,0.43820224719101125,27,27,30,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8460975609756098,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B15_n40_u2ret_anchor,,N40_followup_u2_reward_retention,4.5779268475598656e-05,0.1553586423397064,581956288.0,579927552.0,0.0,0.20043388109591959,0.04807261235438945,0.6179775280898876,1,84,14,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8131707317073171,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R64VNR_N40_B16_n40_u2ret_anchor,,N40_followup_u2_reward_retention,0.0002276034210808,0.1646121740341186,588338816.0,579926336.0,0.0895291484439857,0.3640864304635974,0.4145408444493441,0.4044943820224719,142,171,188,51,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2865853658536585,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B01_n12_run66_local,,N12_local_search_around_Run66_best,2.7269628844806e-05,0.1481368690729141,583111104.0,579939520.0,0.038575671164272025,0.22325547933717554,0.4554533768416889,0.8275862068965517,8,35,70,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6636363636363636,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B02_n12_run66_local,,N12_local_search_around_Run66_best,3.780453721446975e-05,0.1452908664941787,581116416.0,579939520.0,0.11584211515413499,0.14195108079781965,0.07021902501730445,0.8275862068965517,36,13,29,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6331168831168831,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B03_n12_run66_local,,N12_local_search_around_Run66_best,2.8717314307868943e-05,0.1526945084333419,580993088.0,579939776.0,0.04919346714518401,0.35345779528993554,0.046400672401858994,0.9655172413793104,12,52,16,73,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6383116883116883,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B04_n12_diversity,,N12_recovery_diversity,2.8240926894795848e-05,0.1448713839054107,580975168.0,579939584.0,0.045699486934052576,0.12996733214195338,0.04293978048056957,0.8620689655172413,11,9,12,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8155844155844155,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B05_n12_penalty,,N12_recovery_penalty_aware,3.951015060010832e-05,0.1438886523246765,581077632.0,579939584.0,0.12835163839871255,0.10189272648480482,0.06272866607337091,0.8620689655172413,39,7,27,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.611038961038961,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B06_n12_penalty,,N12_recovery_penalty_aware,3.3854955745482584e-05,0.1467602103948593,581397376.0,579939584.0,0.08687460023623944,0.18392719247983708,0.12448086621180658,0.8620689655172413,24,20,43,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6350649350649351,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B07_n12_reward_bal,,N12_recovery_reward_balanced,3.42248022207059e-05,0.1485162526369094,581308096.0,579939520.0,0.08958717456151594,0.23409368191535504,0.10723820824681103,0.8275862068965517,25,41,40,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5922077922077922,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B08_n12_reward_bal,,N12_recovery_reward_balanced,4.585568694892572e-05,0.1547912508249282,581781312.0,579939712.0,0.1748918655822157,0.41335738228034635,0.19863047562543262,0.9310344827586207,53,63,48,68,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2798701298701299,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B09_n12_recovery_top,,N12_recovery_surrogate_top,3.0538531063939445e-05,0.1553616970777511,581836736.0,579939712.0,0.06255086310332396,0.42965385011608664,0.2093345199248492,0.9310344827586207,15,64,50,68,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5194805194805194,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B10_n12_recovery_top,,N12_recovery_surrogate_top,3.37775782099925e-05,0.1460967510938644,581126592.0,579939584.0,0.08630708822737997,0.16497353452261265,0.07218431721546524,0.8620689655172413,23,17,30,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6766233766233767,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B11_n12_recovery_top,,N12_recovery_surrogate_top,3.338143415021477e-05,0.1538974791765213,580981824.0,579939840.0,0.08340163886487074,0.3878241776205176,0.04422525462276278,1.0,20,58,14,77,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.566883116883117,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B12_n12_recovery_top,,N12_recovery_surrogate_top,3.4878033147833776e-05,0.147205114364624,580948992.0,579939520.0,0.09437818261515157,0.19663717733359798,0.037884406209828934,0.8275862068965517,26,26,6,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7006493506493507,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B13_n12_u2_safe,,N12_recovery_u2_safe,5.511432618732215e-05,0.1478563249111175,580840256.0,579939712.0,0.24279773671403443,0.21524091374646717,0.016884208444576287,0.9310344827586207,59,32,3,68,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4292207792207791,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R69SNR_N12_B14_n12_u2_safe,,N12_recovery_u2_safe,3.27797893078241e-05,0.1477580964565277,581153088.0,579939520.0,0.07898897993275966,0.21243473026668205,0.07730149312765747,0.8275862068965517,17,31,33,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6902597402597402,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
