dataset_source,teacher_metric_extracted,n,strategy_name,source_strategy_name,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,mises_max,teacher_validation_status,ppo_v01_predicted_surrogate_reward_lex,duplicate_vs_combined552,duplicate_role
stage3_native_combined552,True,40,S3R59N40PR40_N40_B12_n40_penalty_top,S3R59N40PR40_N40_B12_n40_penalty_top,"[0,2,5,7,9,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,23,25,27,29,31,33,35,37,39",8effde4fb1895f8e,0.0001891053861982,0.1626538634300232,584486144.0,579927296.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B13_n40_penalty_top,S3R59N40PR40_N40_B13_n40_penalty_top,"[25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,2,0,27,29,31,33,35,37,39]","25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,2,0,27,29,31,33,35,37,39",599db4efe4625099,0.0001532133671844,0.1574422419071197,583485440.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B14_n40_penalty_top,S3R59N40PR40_N40_B14_n40_penalty_top,"[0,2,3,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,5,1,21,23,25,27,29,31,33,35,37,39]","0,2,3,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,5,1,21,23,25,27,29,31,33,35,37,39",4c0745929566fc08,5.191683794691926e-05,0.1703883707523346,582015232.0,579927424.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B15_n40_penalty_top,S3R59N40PR40_N40_B15_n40_penalty_top,"[0,2,5,7,9,11,13,15,17,19,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,35,37,39]","0,2,5,7,9,11,13,15,17,19,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,35,37,39",5c68de5d40a2a69f,0.0001742487111187,0.1756399422883987,587064192.0,579928576.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B16_n40_two_stage,S3R59N40PR40_N40_B16_n40_two_stage,"[0,2,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39",2ef7cc7850d02d4b,5.533727926376741e-05,0.1533247381448745,582295040.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B17_n40_two_stage,S3R59N40PR40_N40_B17_n40_two_stage,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",d48ea0f533c23728,5.130235695105512e-05,0.1530022919178009,582005440.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B18_n40_two_stage,S3R59N40PR40_N40_B18_n40_two_stage,"[0,2,5,7,9,11,13,15,17,19,34,36,38,35,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,37,39]","0,2,5,7,9,11,13,15,17,19,34,36,38,35,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,37,39",ea308832741b0399,0.0002040392319031,0.1640890538692474,588950400.0,579927296.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B19_n40_u2ret_repair,S3R59N40PR40_N40_B19_n40_u2ret_repair,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,34,36,38,32,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,24,26,28,30,34,36,38,32,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",d6a7df55f77df95f,5.447568582894746e-05,0.1536350399255752,582269312.0,579927872.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B20_n40_u2ret_repair,S3R59N40PR40_N40_B20_n40_u2ret_repair,"[0,3,5,7,9,11,13,15,17,19,24,26,34,36,38,32,30,28,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,24,26,34,36,38,32,30,28,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",338a4d92a6b93af9,7.352428656304255e-05,0.1558193564414978,582150656.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B21_n40_u2ret_repair,S3R59N40PR40_N40_B21_n40_u2ret_repair,"[0,3,5,7,9,11,13,15,17,19,24,34,36,38,32,30,28,26,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,24,34,36,38,32,30,28,26,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",d97f5f24b924530b,7.584344893984962e-05,0.155017614364624,582094720.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B22_n40_u2ret_top,S3R59N40PR40_N40_B22_n40_u2ret_top,"[4,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39]","4,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39",2111f63fa8a24a1f,6.851953367004171e-05,0.1649787276983261,582289664.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B23_n40_u2ret_top,S3R59N40PR40_N40_B23_n40_u2ret_top,"[0,3,5,7,9,11,13,15,17,19,22,26,28,30,32,38,36,34,24,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,22,26,28,30,32,38,36,34,24,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",43beaa0f788be14e,9.117159152083332e-05,0.1538078635931015,582321152.0,579927808.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R59N40PR40_N40_B24_n40_u2ret_top,S3R59N40PR40_N40_B24_n40_u2ret_top,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,36,38,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,36,38,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",780b3d41ea73762d,5.292977675708244e-05,0.1536608040332794,582292864.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B01_n40_median_anchor,S3R64VNR_N40_B01_n40_median_anchor,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,39,37,35]","0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,39,37,35",9b68daae308ba36c,5.6084589232341386e-05,0.1540600657463073,581998016.0,579927744.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B02_n40_median_anchor,S3R64VNR_N40_B02_n40_median_anchor,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,1,3,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,1,3,21,23,25,27,29,31,33,35,37,39",a187fc41fdc14966,5.432275065686554e-05,0.1546436995267868,582622080.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B03_n40_penalty_anchor,S3R64VNR_N40_B03_n40_penalty_anchor,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37",520a2adf7b065203,4.985593659512233e-05,0.1530022621154785,582002560.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B04_n40_penalty_anchor,S3R64VNR_N40_B04_n40_penalty_anchor,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",7ce8fea890686db6,5.747088107455056e-05,0.1530022174119949,582004608.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B05_n40_penalty_anchor,S3R64VNR_N40_B05_n40_penalty_anchor,"[0,2,4,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",ffa538795c04a1d8,8.35328528410173e-05,0.1529130041599273,582078528.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B06_n40_penalty_anchor,S3R64VNR_N40_B06_n40_penalty_anchor,"[0,2,4,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",af289d6500456245,6.130760903033661e-05,0.1530033946037292,581996352.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B07_n40_penalty_anchor,S3R64VNR_N40_B07_n40_penalty_anchor,"[0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,37,39",b1662aa1e4d829a4,0.0001220961112267,0.1557970941066742,581830016.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B08_n40_twostage_anchor,S3R64VNR_N40_B08_n40_twostage_anchor,"[0,2,4,7,9,11,13,15,17,19,18,20,22,24,26,28,30,32,38,36,34,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,18,20,22,24,26,28,30,32,38,36,34,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",18a9955104c55198,0.0001824724781727,0.1579823493957519,584379968.0,579926400.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B09_n40_twostage_anchor,S3R64VNR_N40_B09_n40_twostage_anchor,"[0,2,4,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",e3f5a4e0efaed659,6.141205449239351e-05,0.153000921010971,582007808.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B10_n40_twostage_anchor,S3R64VNR_N40_B10_n40_twostage_anchor,"[0,2,4,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",d36104e8a0eb26b9,6.99615939083742e-05,0.1530580669641494,582033408.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B11_n40_twostage_anchor,S3R64VNR_N40_B11_n40_twostage_anchor,"[0,2,4,7,9,11,13,15,17,19,26,28,30,32,38,36,34,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,26,28,30,32,38,36,34,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",d77d6198e5ef70fc,8.085075614872039e-05,0.1531791687011718,582157568.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B12_n40_u2ret_anchor,S3R64VNR_N40_B12_n40_u2ret_anchor,"[0,2,6,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,4,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,6,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,4,5,3,1,21,23,25,27,29,31,33,35,37,39",d515702c8928ef8e,5.356389920052607e-05,0.1525734812021255,582035776.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B13_n40_u2ret_anchor,S3R64VNR_N40_B13_n40_u2ret_anchor,"[0,2,4,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",87bdfcf1fc6af4d6,9.231305921275634e-05,0.1562604457139969,582445952.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B14_n40_u2ret_anchor,S3R64VNR_N40_B14_n40_u2ret_anchor,"[0,2,4,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39",b2d0852871ae73a9,6.342684173432644e-05,0.1530008018016815,582009344.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B15_n40_u2ret_anchor,S3R64VNR_N40_B15_n40_u2ret_anchor,"[0,2,4,6,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,7,5,3,1,21,23,25,27,29,31,33,35,37,39",d9c22149ede815b6,4.5779268475598656e-05,0.1553586423397064,581956288.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R64VNR_N40_B16_n40_u2ret_anchor,S3R64VNR_N40_B16_n40_u2ret_anchor,"[0,2,4,7,9,11,13,15,17,19,39,37,35,33,31,29,27,25,23,21,1,3,5,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34]","0,2,4,7,9,11,13,15,17,19,39,37,35,33,31,29,27,25,23,21,1,3,5,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34",e9c2b38a026519d5,0.0002276034210808,0.1646121740341186,588338816.0,579926336.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R69SNR_N40_B01_n40_anchor_ref,S3R69SNR_N40_B01_n40_anchor_ref,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37",98dc290342f4d5f2,5.276091178529896e-05,0.1530022174119949,582005760.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R69SNR_N40_B02_n40_anchor_ref,S3R69SNR_N40_B02_n40_anchor_ref,"[0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,39,37]","0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,39,37",df79a1d21e244f9f,0.0001171559779322,0.155797079205513,581827520.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R69SNR_N40_B03_n40_sentinel,S3R69SNR_N40_B03_n40_sentinel,"[39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]","39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0",7bfd40e7a6537db1,0.0014464138075709,0.2005163431167602,585363712.0,579929728.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R69SNR_N40_B04_n40_uncertainty,S3R69SNR_N40_B04_n40_uncertainty,"[0,2,4,7,9,11,13,15,17,19,20,22,24,26,28,30,32,38,36,34,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,4,7,9,11,13,15,17,19,20,22,24,26,28,30,32,38,36,34,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37",7fe0a8bda43590a7,0.000152768292537,0.159089058637619,584628864.0,579927424.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R74FSD_N40_B01_n40_anchor_ref,S3R74FSD_N40_B01_n40_anchor_ref,"[0,2,4,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,4,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37",8fa9a86e354e7e40,5.995848368911538e-05,0.1530008167028427,582012928.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R74FSD_N40_B02_n40_anchor_ref,S3R74FSD_N40_B02_n40_anchor_ref,"[0,2,4,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]","0,2,4,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37",8dcfe2b90c080e0c,6.69350556563586e-05,0.1530580669641494,582034624.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
