learned_strategy,learned_family,baseline_strategy,baseline_family,directed_adjacent_overlap,undirected_adjacent_overlap,kendall_distance,spearman_rank_distance
RLV2C_A17_V01,RLV2,mc_extra_010,method_c,0.0,0.0,0.443548,0.409641
RLV2C_A17_V01,RLV2,mc_extra_011,method_c,0.032258,0.032258,0.508065,0.514479
RLV2C_A17_V01,RLV2,mc_extra_012,method_c,0.0,0.0,0.510081,0.513746
RLV2C_A17_V01,RLV2,mc_extra_013,method_c,0.064516,0.064516,0.447581,0.431268
RLV2C_A17_V01,RLV2,mc_extra_014,method_c,0.0,0.0,0.403226,0.366019
RLV2C_A17_V01,RLV2,mc_extra_015,method_c,0.0,0.032258,0.429435,0.388013
RLV2C_A17_V01,RLV2,mc_extra_016,method_c,0.032258,0.032258,0.518145,0.526943
RLV2C_A17_V01,RLV2,mc_extra_017,method_c,0.0,0.0,0.439516,0.399194
RLV2C_A17_V01,RLV2,mc_extra_018,method_c,0.032258,0.032258,0.548387,0.570931
RLV2C_A17_V01,RLV2,mc_extra_019,method_c,0.0,0.0,0.522177,0.549487
RLV2C_A17_V01,RLV2,mc_extra_020,method_c,0.096774,0.129032,0.387097,0.347691
RLV2C_A17_V01,RLV2,multi_lag_regular_jump,multi_lag,0.096774,0.129032,0.508065,0.5011
RLV2C_A17_V01,RLV2,UPB_A03_V01,odd_even,0.032258,0.032258,0.435484,0.398277
RLV2C_A17_V01,RLV2,odd_even_interlaced,odd_even,0.032258,0.032258,0.431452,0.39901
RLV2C_A17_V01,RLV2,formal_raster_left_to_right,raster,0.129032,0.258065,0.427419,0.394611
RLV2C_A17_V01,RLV2,smartscan_proxy_variance,smartscan,0.064516,0.129032,0.550403,0.572031
RLV2C_A17_V01,RLV2,raster_left_to_right,unknown,0.129032,0.258065,0.427419,0.394611
RLV2C_A17_V01,RLV2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.522177,0.531708
RLV2C_A18_V01,RLV2,block_interleaved_quarters,block_interleaved,0.16129,0.16129,0.465726,0.483321
RLV2C_A18_V01,RLV2,center_edge_alternating,center_edge,0.032258,0.064516,0.465726,0.43695
RLV2C_A18_V01,RLV2,center_out,center_out,0.032258,0.096774,0.538306,0.539773
RLV2C_A18_V01,RLV2,edge_in,edge_in,0.0,0.032258,0.457661,0.451796
RLV2C_A18_V01,RLV2,edge_in_alternating_LHI,edge_in,0.0,0.032258,0.457661,0.451796
RLV2C_A18_V01,RLV2,UPB_A07_V01,maximin,0.064516,0.064516,0.506048,0.532441
RLV2C_A18_V01,RLV2,greedy_maximin_distance,maximin,0.129032,0.129032,0.520161,0.558468
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.129032,0.16129,0.524194,0.563233
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.16129,0.16129,0.516129,0.556085
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.129032,0.129032,0.520161,0.557368
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.096774,0.129032,0.520161,0.554435
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.096774,0.129032,0.522177,0.556452
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.064516,0.096774,0.520161,0.557551
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.129032,0.16129,0.524194,0.564699
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.096774,0.129032,0.520161,0.557368
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.129032,0.129032,0.520161,0.555169
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.16129,0.16129,0.520161,0.559018
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.16129,0.16129,0.520161,0.56085
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.16129,0.16129,0.516129,0.555718
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.096774,0.129032,0.520161,0.554435
RLV2C_A18_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.129032,0.16129,0.524194,0.56415
RLV2C_A18_V01,RLV2,V02_M00_NDK_R24_V01,method_c,0.064516,0.064516,0.457661,0.431268
RLV2C_A18_V01,RLV2,V02_M00_PGJ_V01,method_c,0.0,0.096774,0.433468,0.418072
RLV2C_A18_V01,RLV2,V02_M00_PGN_R24_V01,method_c,0.032258,0.064516,0.425403,0.396078
RLV2C_A18_V01,RLV2,V02_M00_PGR_R24_V01,method_c,0.0,0.064516,0.429435,0.407441
RLV2C_A18_V01,RLV2,mc_cand_001,method_c,0.0,0.0,0.417339,0.368402
RLV2C_A18_V01,RLV2,mc_cand_002,method_c,0.0,0.0,0.419355,0.368952
RLV2C_A18_V01,RLV2,mc_cand_004,method_c,0.0,0.032258,0.429435,0.381965
RLV2C_A18_V01,RLV2,mc_cand_006,method_c,0.0,0.0,0.419355,0.370601
RLV2C_A18_V01,RLV2,mc_cand_066,method_c,0.0,0.032258,0.602823,0.633065
RLV2C_A18_V01,RLV2,mc_cand_067,method_c,0.032258,0.064516,0.59879,0.652309
RLV2C_A18_V01,RLV2,mc_cand_121,method_c,0.0,0.064516,0.514113,0.509531
RLV2C_A18_V01,RLV2,mc_cand_129,method_c,0.0,0.032258,0.417339,0.359604
RLV2C_A18_V01,RLV2,mc_extra_001,method_c,0.0,0.032258,0.427419,0.381415
RLV2C_A18_V01,RLV2,mc_extra_002,method_c,0.0,0.032258,0.491935,0.482771
RLV2C_A18_V01,RLV2,mc_extra_003,method_c,0.0,0.0,0.421371,0.371151
RLV2C_A18_V01,RLV2,mc_extra_004,method_c,0.0,0.0,0.409274,0.360337
RLV2C_A18_V01,RLV2,mc_extra_005,method_c,0.032258,0.064516,0.582661,0.635081
RLV2C_A18_V01,RLV2,mc_extra_006,method_c,0.0,0.0,0.421371,0.369135
RLV2C_A18_V01,RLV2,mc_extra_007,method_c,0.0,0.0,0.403226,0.358688
RLV2C_A18_V01,RLV2,mc_extra_008,method_c,0.0,0.032258,0.431452,0.391679
RLV2C_A18_V01,RLV2,mc_extra_009,method_c,0.0,0.0,0.413306,0.369685
RLV2C_A18_V01,RLV2,mc_extra_010,method_c,0.0,0.032258,0.433468,0.392229
RLV2C_A18_V01,RLV2,mc_extra_011,method_c,0.0,0.032258,0.47379,0.463893
RLV2C_A18_V01,RLV2,mc_extra_012,method_c,0.032258,0.032258,0.544355,0.571481
RLV2C_A18_V01,RLV2,mc_extra_013,method_c,0.064516,0.129032,0.489919,0.490286
RLV2C_A18_V01,RLV2,mc_extra_014,method_c,0.0,0.032258,0.433468,0.387463
RLV2C_A18_V01,RLV2,mc_extra_015,method_c,0.0,0.032258,0.447581,0.434384
RLV2C_A18_V01,RLV2,mc_extra_016,method_c,0.064516,0.064516,0.528226,0.546921
RLV2C_A18_V01,RLV2,mc_extra_017,method_c,0.032258,0.032258,0.429435,0.404509
RLV2C_A18_V01,RLV2,mc_extra_018,method_c,0.032258,0.064516,0.554435,0.604655
RLV2C_A18_V01,RLV2,mc_extra_019,method_c,0.0,0.032258,0.532258,0.546921
RLV2C_A18_V01,RLV2,mc_extra_020,method_c,0.064516,0.064516,0.409274,0.368035
RLV2C_A18_V01,RLV2,multi_lag_regular_jump,multi_lag,0.064516,0.064516,0.510081,0.512463
RLV2C_A18_V01,RLV2,UPB_A03_V01,odd_even,0.032258,0.032258,0.429435,0.405975
RLV2C_A18_V01,RLV2,odd_even_interlaced,odd_even,0.032258,0.032258,0.40121,0.370784
RLV2C_A18_V01,RLV2,formal_raster_left_to_right,raster,0.064516,0.064516,0.405242,0.383614
RLV2C_A18_V01,RLV2,smartscan_proxy_variance,smartscan,0.032258,0.064516,0.564516,0.605389
RLV2C_A18_V01,RLV2,raster_left_to_right,unknown,0.064516,0.064516,0.405242,0.383614
RLV2C_A18_V01,RLV2,windowed_max_dispersion,windowed_max_dispersion,0.0,0.032258,0.495968,0.483321
RLV2C_A19_V01,RLV2,block_interleaved_quarters,block_interleaved,0.0,0.064516,0.550403,0.57533
RLV2C_A19_V01,RLV2,center_edge_alternating,center_edge,0.0,0.0,0.566532,0.591092
RLV2C_A19_V01,RLV2,center_out,center_out,0.064516,0.096774,0.296371,0.234971
RLV2C_A19_V01,RLV2,edge_in,edge_in,0.064516,0.096774,0.6875,0.754765
RLV2C_A19_V01,RLV2,edge_in_alternating_LHI,edge_in,0.064516,0.096774,0.6875,0.754765
RLV2C_A19_V01,RLV2,UPB_A07_V01,maximin,0.032258,0.096774,0.530242,0.527859
RLV2C_A19_V01,RLV2,greedy_maximin_distance,maximin,0.0,0.064516,0.516129,0.525293
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.0,0.064516,0.516129,0.526576
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.0,0.032258,0.520161,0.529142
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.032258,0.032258,0.512097,0.523094
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.032258,0.096774,0.512097,0.522177
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.0,0.064516,0.518145,0.52456
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.032258,0.096774,0.520161,0.527676
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.032258,0.032258,0.516129,0.52676
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.0,0.064516,0.516129,0.526943
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.0,0.064516,0.512097,0.520711
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.0,0.032258,0.516129,0.525477
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.0,0.032258,0.520161,0.527676
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.032258,0.032258,0.516129,0.526026
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.064516,0.129032,0.516129,0.523827
RLV2C_A19_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.0,0.064516,0.516129,0.52621
RLV2C_A19_V01,RLV2,V02_M00_NDK_R24_V01,method_c,0.064516,0.096774,0.489919,0.481672
RLV2C_A19_V01,RLV2,V02_M00_PGJ_V01,method_c,0.064516,0.16129,0.381048,0.322214
RLV2C_A19_V01,RLV2,V02_M00_PGN_R24_V01,method_c,0.032258,0.032258,0.554435,0.581928
RLV2C_A19_V01,RLV2,V02_M00_PGR_R24_V01,method_c,0.032258,0.064516,0.429435,0.404142
RLV2C_A19_V01,RLV2,mc_cand_001,method_c,0.0,0.064516,0.502016,0.507515
RLV2C_A19_V01,RLV2,mc_cand_002,method_c,0.0,0.064516,0.5,0.506782
RLV2C_A19_V01,RLV2,mc_cand_004,method_c,0.0,0.032258,0.522177,0.52401
RLV2C_A19_V01,RLV2,mc_cand_006,method_c,0.0,0.032258,0.479839,0.458028
RLV2C_A19_V01,RLV2,mc_cand_066,method_c,0.0,0.0,0.417339,0.383065
RLV2C_A19_V01,RLV2,mc_cand_067,method_c,0.096774,0.129032,0.52621,0.551686
RLV2C_A19_V01,RLV2,mc_cand_121,method_c,0.032258,0.064516,0.530242,0.543438
RLV2C_A19_V01,RLV2,mc_cand_129,method_c,0.0,0.0,0.566532,0.596774
RLV2C_A19_V01,RLV2,mc_extra_001,method_c,0.0,0.032258,0.524194,0.524743
RLV2C_A19_V01,RLV2,mc_extra_002,method_c,0.0,0.0,0.5,0.495784
RLV2C_A19_V01,RLV2,mc_extra_003,method_c,0.0,0.032258,0.477823,0.457295
RLV2C_A19_V01,RLV2,mc_extra_004,method_c,0.0,0.064516,0.461694,0.447764
RLV2C_A19_V01,RLV2,mc_extra_005,method_c,0.0,0.032258,0.477823,0.478739
RLV2C_A19_V01,RLV2,mc_extra_006,method_c,0.0,0.064516,0.514113,0.52621
RLV2C_A19_V01,RLV2,mc_extra_007,method_c,0.0,0.0,0.504032,0.507698
RLV2C_A19_V01,RLV2,mc_extra_008,method_c,0.0,0.032258,0.508065,0.497801
RLV2C_A19_V01,RLV2,mc_extra_009,method_c,0.0,0.0,0.493952,0.496151
RLV2C_A19_V01,RLV2,mc_extra_010,method_c,0.0,0.032258,0.506048,0.497067
RLV2C_A19_V01,RLV2,mc_extra_011,method_c,0.0,0.0,0.481855,0.472507
RLV2C_A19_V01,RLV2,mc_extra_012,method_c,0.032258,0.064516,0.423387,0.385447
RLV2C_A19_V01,RLV2,mc_extra_013,method_c,0.032258,0.064516,0.514113,0.527126
RLV2C_A19_V01,RLV2,mc_extra_014,method_c,0.032258,0.064516,0.429435,0.394245
RLV2C_A19_V01,RLV2,mc_extra_015,method_c,0.032258,0.064516,0.395161,0.35044
RLV2C_A19_V01,RLV2,mc_extra_016,method_c,0.0,0.032258,0.459677,0.449047
RLV2C_A19_V01,RLV2,mc_extra_017,method_c,0.0,0.032258,0.425403,0.389846
RLV2C_A19_V01,RLV2,mc_extra_018,method_c,0.0,0.032258,0.449597,0.433284
RLV2C_A19_V01,RLV2,mc_extra_019,method_c,0.032258,0.032258,0.572581,0.617485
RLV2C_A19_V01,RLV2,mc_extra_020,method_c,0.0,0.032258,0.413306,0.392229
RLV2C_A19_V01,RLV2,multi_lag_regular_jump,multi_lag,0.0,0.032258,0.514113,0.52346
RLV2C_A19_V01,RLV2,UPB_A03_V01,odd_even,0.032258,0.032258,0.477823,0.462427
RLV2C_A19_V01,RLV2,odd_even_interlaced,odd_even,0.032258,0.032258,0.461694,0.437683
RLV2C_A19_V01,RLV2,formal_raster_left_to_right,raster,0.129032,0.16129,0.469758,0.460594
RLV2C_A19_V01,RLV2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.556452,0.57643
RLV2C_A19_V01,RLV2,raster_left_to_right,unknown,0.129032,0.16129,0.469758,0.460594
RLV2C_A19_V01,RLV2,windowed_max_dispersion,windowed_max_dispersion,0.096774,0.16129,0.447581,0.440982
RLV2C_A20_V01,RLV2,block_interleaved_quarters,block_interleaved,0.0,0.064516,0.578629,0.609604
RLV2C_A20_V01,RLV2,center_edge_alternating,center_edge,0.032258,0.032258,0.534274,0.545455
RLV2C_A20_V01,RLV2,center_out,center_out,0.032258,0.064516,0.332661,0.273827
RLV2C_A20_V01,RLV2,edge_in,edge_in,0.032258,0.064516,0.655242,0.71371
RLV2C_A20_V01,RLV2,edge_in_alternating_LHI,edge_in,0.032258,0.064516,0.655242,0.71371
RLV2C_A20_V01,RLV2,UPB_A07_V01,maximin,0.032258,0.064516,0.497984,0.490652
RLV2C_A20_V01,RLV2,greedy_maximin_distance,maximin,0.032258,0.096774,0.483871,0.483504
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.0,0.096774,0.487903,0.485521
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.032258,0.096774,0.483871,0.486987
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.032258,0.096774,0.479839,0.480205
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.032258,0.096774,0.479839,0.477823
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.064516,0.096774,0.481855,0.484054
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.032258,0.096774,0.483871,0.484971
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.032258,0.096774,0.487903,0.486804
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.032258,0.129032,0.483871,0.485154
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.0,0.064516,0.479839,0.478739
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.0,0.032258,0.483871,0.483871
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.032258,0.064516,0.483871,0.485521
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.032258,0.064516,0.479839,0.482588
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.032258,0.096774,0.483871,0.480572
RLV2C_A20_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.0,0.064516,0.487903,0.48607
RLV2C_A20_V01,RLV2,V02_M00_NDK_R24_V01,method_c,0.032258,0.096774,0.453629,0.442999
RLV2C_A20_V01,RLV2,V02_M00_PGJ_V01,method_c,0.032258,0.032258,0.4375,0.402676
RLV2C_A20_V01,RLV2,V02_M00_PGN_R24_V01,method_c,0.032258,0.032258,0.594758,0.634348
RLV2C_A20_V01,RLV2,V02_M00_PGR_R24_V01,method_c,0.0,0.0,0.493952,0.494501
RLV2C_A20_V01,RLV2,mc_cand_001,method_c,0.0,0.0,0.514113,0.520711
RLV2C_A20_V01,RLV2,mc_cand_002,method_c,0.0,0.0,0.512097,0.518512
RLV2C_A20_V01,RLV2,mc_cand_004,method_c,0.032258,0.032258,0.538306,0.555352
RLV2C_A20_V01,RLV2,mc_cand_006,method_c,0.032258,0.032258,0.491935,0.48662
RLV2C_A20_V01,RLV2,mc_cand_066,method_c,0.064516,0.096774,0.469758,0.447031
RLV2C_A20_V01,RLV2,mc_cand_067,method_c,0.064516,0.16129,0.590726,0.619868
RLV2C_A20_V01,RLV2,mc_cand_121,method_c,0.0,0.0,0.497984,0.505315
RLV2C_A20_V01,RLV2,mc_cand_129,method_c,0.064516,0.096774,0.546371,0.56195
RLV2C_A20_V01,RLV2,mc_extra_001,method_c,0.032258,0.032258,0.540323,0.557551
RLV2C_A20_V01,RLV2,mc_extra_002,method_c,0.096774,0.096774,0.520161,0.535374
RLV2C_A20_V01,RLV2,mc_extra_003,method_c,0.032258,0.032258,0.489919,0.484421
RLV2C_A20_V01,RLV2,mc_extra_004,method_c,0.032258,0.096774,0.461694,0.452163
RLV2C_A20_V01,RLV2,mc_extra_005,method_c,0.0,0.032258,0.47379,0.458028
RLV2C_A20_V01,RLV2,mc_extra_006,method_c,0.0,0.0,0.530242,0.545638
RLV2C_A20_V01,RLV2,mc_extra_007,method_c,0.032258,0.096774,0.512097,0.520345
RLV2C_A20_V01,RLV2,mc_extra_008,method_c,0.032258,0.032258,0.520161,0.528226
RLV2C_A20_V01,RLV2,mc_extra_009,method_c,0.032258,0.096774,0.506048,0.512463
RLV2C_A20_V01,RLV2,mc_extra_010,method_c,0.032258,0.032258,0.518145,0.526026
RLV2C_A20_V01,RLV2,mc_extra_011,method_c,0.096774,0.129032,0.485887,0.485337
RLV2C_A20_V01,RLV2,mc_extra_012,method_c,0.0,0.064516,0.475806,0.470858
RLV2C_A20_V01,RLV2,mc_extra_013,method_c,0.032258,0.064516,0.52621,0.535557
RLV2C_A20_V01,RLV2,mc_extra_014,method_c,0.032258,0.096774,0.449597,0.403959
RLV2C_A20_V01,RLV2,mc_extra_015,method_c,0.064516,0.096774,0.431452,0.408358
RLV2C_A20_V01,RLV2,mc_extra_016,method_c,0.0,0.032258,0.443548,0.406158
RLV2C_A20_V01,RLV2,mc_extra_017,method_c,0.032258,0.032258,0.457661,0.442082
RLV2C_A20_V01,RLV2,mc_extra_018,method_c,0.0,0.032258,0.4375,0.411474
RLV2C_A20_V01,RLV2,mc_extra_019,method_c,0.0,0.0,0.612903,0.670638
RLV2C_A20_V01,RLV2,mc_extra_020,method_c,0.096774,0.129032,0.417339,0.389846
RLV2C_A20_V01,RLV2,multi_lag_regular_jump,multi_lag,0.0,0.032258,0.510081,0.522361
RLV2C_A20_V01,RLV2,UPB_A03_V01,odd_even,0.032258,0.032258,0.506048,0.51173
RLV2C_A20_V01,RLV2,odd_even_interlaced,odd_even,0.032258,0.032258,0.47379,0.466826
RLV2C_A20_V01,RLV2,formal_raster_left_to_right,raster,0.064516,0.16129,0.445565,0.433651
RLV2C_A20_V01,RLV2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.53629,0.557918
RLV2C_A20_V01,RLV2,raster_left_to_right,unknown,0.064516,0.16129,0.445565,0.433651
RLV2C_A20_V01,RLV2,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.032258,0.495968,0.492119
RLV2C_A21_V01,RLV2,block_interleaved_quarters,block_interleaved,0.032258,0.064516,0.481855,0.470125
RLV2C_A21_V01,RLV2,center_edge_alternating,center_edge,0.064516,0.096774,0.586694,0.611804
RLV2C_A21_V01,RLV2,center_out,center_out,0.032258,0.16129,0.328629,0.256048
RLV2C_A21_V01,RLV2,edge_in,edge_in,0.032258,0.096774,0.6875,0.755315
RLV2C_A21_V01,RLV2,edge_in_alternating_LHI,edge_in,0.032258,0.096774,0.6875,0.755315
RLV2C_A21_V01,RLV2,UPB_A07_V01,maximin,0.064516,0.064516,0.489919,0.481488
RLV2C_A21_V01,RLV2,greedy_maximin_distance,maximin,0.096774,0.096774,0.508065,0.519245
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.064516,0.064516,0.512097,0.522544
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.096774,0.129032,0.508065,0.518878
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.096774,0.129032,0.508065,0.520711
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.096774,0.096774,0.512097,0.524927
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.096774,0.096774,0.510081,0.521811
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.064516,0.129032,0.508065,0.516679
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.096774,0.096774,0.508065,0.518878
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.096774,0.16129,0.508065,0.519245
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.096774,0.129032,0.512097,0.520528
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.096774,0.096774,0.508065,0.520528
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.096774,0.096774,0.508065,0.519611
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.096774,0.096774,0.508065,0.520528
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.129032,0.129032,0.508065,0.519428
RLV2C_A21_V01,RLV2,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.096774,0.096774,0.508065,0.518695
RLV2C_A21_V01,RLV2,V02_M00_NDK_R24_V01,method_c,0.0,0.129032,0.356855,0.291422
RLV2C_A21_V01,RLV2,V02_M00_PGJ_V01,method_c,0.064516,0.096774,0.425403,0.395345
RLV2C_A21_V01,RLV2,V02_M00_PGN_R24_V01,method_c,0.032258,0.096774,0.542339,0.580462
RLV2C_A21_V01,RLV2,V02_M00_PGR_R24_V01,method_c,0.064516,0.064516,0.493952,0.487353
RLV2C_A21_V01,RLV2,mc_cand_001,method_c,0.0,0.064516,0.52621,0.52566
RLV2C_A21_V01,RLV2,mc_cand_002,method_c,0.0,0.032258,0.524194,0.525293
RLV2C_A21_V01,RLV2,mc_cand_004,method_c,0.0,0.0,0.514113,0.519795
RLV2C_A21_V01,RLV2,mc_cand_006,method_c,0.032258,0.064516,0.516129,0.528226
RLV2C_A21_V01,RLV2,mc_cand_066,method_c,0.032258,0.032258,0.502016,0.490286
RLV2C_A21_V01,RLV2,mc_cand_067,method_c,0.096774,0.096774,0.469758,0.442449
RLV2C_A21_V01,RLV2,mc_cand_121,method_c,0.032258,0.064516,0.510081,0.514479
RLV2C_A21_V01,RLV2,mc_cand_129,method_c,0.0,0.0,0.542339,0.565249
RLV2C_A21_V01,RLV2,mc_extra_001,method_c,0.0,0.032258,0.516129,0.520161
RLV2C_A21_V01,RLV2,mc_extra_002,method_c,0.0,0.064516,0.520161,0.519428
RLV2C_A21_V01,RLV2,mc_extra_003,method_c,0.032258,0.032258,0.514113,0.527859
RLV2C_A21_V01,RLV2,mc_extra_004,method_c,0.0,0.064516,0.570565,0.592192
RLV2C_A21_V01,RLV2,mc_extra_005,method_c,0.032258,0.064516,0.409274,0.357588
RLV2C_A21_V01,RLV2,mc_extra_006,method_c,0.0,0.032258,0.506048,0.503482
RLV2C_A21_V01,RLV2,mc_extra_007,method_c,0.0,0.032258,0.528226,0.536107
RLV2C_A21_V01,RLV2,mc_extra_008,method_c,0.032258,0.064516,0.504032,0.506415
RLV2C_A21_V01,RLV2,mc_extra_009,method_c,0.0,0.064516,0.530242,0.535557
RLV2C_A21_V01,RLV2,mc_extra_010,method_c,0.032258,0.032258,0.502016,0.506048
RLV2C_A21_V01,RLV2,mc_extra_011,method_c,0.064516,0.064516,0.389113,0.326796
RLV2C_A21_V01,RLV2,mc_extra_012,method_c,0.064516,0.129032,0.459677,0.440249
RLV2C_A21_V01,RLV2,mc_extra_013,method_c,0.064516,0.096774,0.4375,0.392962
RLV2C_A21_V01,RLV2,mc_extra_014,method_c,0.096774,0.096774,0.497984,0.502566
RLV2C_A21_V01,RLV2,mc_extra_015,method_c,0.064516,0.064516,0.53629,0.548387
RLV2C_A21_V01,RLV2,mc_extra_016,method_c,0.064516,0.096774,0.431452,0.394062
RLV2C_A21_V01,RLV2,mc_extra_017,method_c,0.064516,0.064516,0.465726,0.466459
RLV2C_A21_V01,RLV2,mc_extra_018,method_c,0.064516,0.064516,0.425403,0.383065
RLV2C_A21_V01,RLV2,mc_extra_019,method_c,0.064516,0.129032,0.495968,0.494868
RLV2C_A21_V01,RLV2,mc_extra_020,method_c,0.064516,0.096774,0.655242,0.71371
RLV2C_A21_V01,RLV2,multi_lag_regular_jump,multi_lag,0.032258,0.064516,0.510081,0.518328
RLV2C_A21_V01,RLV2,UPB_A03_V01,odd_even,0.064516,0.064516,0.489919,0.497251
RLV2C_A21_V01,RLV2,odd_even_interlaced,odd_even,0.064516,0.064516,0.52621,0.545271
RLV2C_A21_V01,RLV2,formal_raster_left_to_right,raster,0.032258,0.096774,0.518145,0.522361
RLV2C_A21_V01,RLV2,smartscan_proxy_variance,smartscan,0.0,0.032258,0.512097,0.501833
RLV2C_A21_V01,RLV2,raster_left_to_right,unknown,0.032258,0.096774,0.518145,0.522361
RLV2C_A21_V01,RLV2,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.064516,0.528226,0.54912
RLV2C_A22_V01,RLV2,block_interleaved_quarters,block_interleaved,0.032258,0.032258,0.556452,0.585777
RLV2C_A22_V01,RLV2,center_edge_alternating,center_edge,0.064516,0.064516,0.625,0.688966
